conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,reply_to_tweet_id
1989315874109415924,Sat Nov 15 03:09:34 +0000 2025,0,@Wdiaatr Maaf Nala cek belum ada DM yg masuk dari Kak Widia nih. Pastiin kirim ke akun @IndiHome yaa. Thanks -Nala,1989531192803430614,,Wdiaatr,in,,0,1,0,https://x.com/undefined/status/1989531192803430614,1075673058931806208,,1989315874109415924
1989315874109415924,Sat Nov 15 07:40:21 +0000 2025,0,@Wdiaatr Okai Kak Widia. Nala cek kendala jaringannya udah dibantu pelaporan semoga segera normal lagi yaa -Nala,1989599338041856420,,Wdiaatr,in,,0,0,0,https://x.com/undefined/status/1989599338041856420,1075673058931806208,,1989315874109415924
1989315874109415924,Sat Nov 15 04:29:07 +0000 2025,0,@IndiHome udah yaaa,1989551213126586590,,IndiHome,in,,0,0,0,https://x.com/undefined/status/1989551213126586590,1542764202284044288,,1989315874109415924
1989315874109415924,Sat Nov 15 04:19:59 +0000 2025,0,@pafu2nya2 Haii pasti gak nyaman ya maaf Kak berkenan konfirm lagi ke DM? Biar dibantu percepatan penanganannya ya ️-Nala,1989548913645531170,,pafu2nya2,in,,0,1,0,https://x.com/undefined/status/1989548913645531170,1075673058931806208,,1989315874109415924
1989315874109415924,Sat Nov 15 02:11:54 +0000 2025,0,@Wdiaatr Hi Kak Widia maaf jadi kurang nyaman. Infoin nomor internet &amp; atas nama nya ke DM yuk biar dibantu cek lagi jaringannya -Nala,1989516679559483649,,Wdiaatr,in,,0,1,0,https://x.com/undefined/status/1989516679559483649,1075673058931806208,,1989315874109415924
1989315874109415924,Sat Nov 15 00:21:38 +0000 2025,0,@amanhabsyie Hi Kak @amanhabsyie. Maaf jadi kurang nyaman Nala cek sebelumnya udah ada interaksi via DM. Nala bantu follow up dulu ya biar DM nya segera dibalas dan jaringannya bisa nyaman dipakai lagi -Nala,1989488928567746851,,amanhabsyie,in,,0,0,0,https://x.com/undefined/status/1989488928567746851,1075673058931806208,,1989315874109415924
1989266475652415646,Fri Nov 14 10:22:11 +0000 2025,0,@IndiHome Mohon segera dibantu pembenahan tiba tiba busuk lagi INDIHOME 0315467986 terima kasih... Salam Busuk Selalu...!!! https://t.co/9R6Ozdnkmy,1989277673823342911,https://pbs.twimg.com/ext_tw_video_thumb/1989277637232250880/pu/img/R3qzbb37dVlmLDP3.jpg,IndiHome,in,,0,1,0,https://x.com/undefined/status/1989277673823342911,68292411,,1989266475652415646
1989266475652415646,Fri Nov 14 10:21:59 +0000 2025,0,@IndiHome Mohon segera dibantu pembenahan tiba tiba busuk lagi INDIHOME 0315467986 terima kasih... Salam Busuk Selalu...!!! https://t.co/gUdgo8QLQl,1989277624158617851,https://pbs.twimg.com/media/G5tVdOWaMAAzPAO.jpg,IndiHome,in,,0,1,0,https://x.com/undefined/status/1989277624158617851,68292411,,1989266475652415646
1989266475652415646,Fri Nov 14 13:06:18 +0000 2025,1,@IndiHome Overclaim banget min ini aja koneksi balik d o n g o lagi,1989318977361695061,,IndiHome,in,,0,1,0,https://x.com/undefined/status/1989318977361695061,4648328774,,1989266475652415646
1989266475652415646,Fri Nov 14 14:25:40 +0000 2025,0,@IndiHome Cek dm,1989338952135008736,,IndiHome,tr,,0,1,0,https://x.com/undefined/status/1989338952135008736,1249318299457875969,,1989266475652415646
1989266475652415646,Fri Nov 14 10:29:23 +0000 2025,0,@IndiHome Atas Nama TEGUH ARDI SRIANTO NOMOR YANG BUSUK 0315467986,1989279487142609151,,IndiHome,in,,0,1,0,https://x.com/undefined/status/1989279487142609151,68292411,,1989266475652415646
1989266475652415646,Fri Nov 14 13:05:57 +0000 2025,0,@IndiHome Bisa tdak orbit bikin jaringan internet sendiri tdak mengambil jaringan indihome? Gak laku ya produk telkomsel? Internet sya jelek sekali ini langganan indihome kok malah dpt jaringan orbit? Jgn main2 deh. Produk murahan ya orbit ini? Tagihan indihome sya mahal loh. Bayarin.,1989318887180267997,,IndiHome,in,,0,0,0,https://x.com/undefined/status/1989318887180267997,917945827342958594,,1989266475652415646
1989266475652415646,Fri Nov 14 09:58:54 +0000 2025,0,@IndiHome Cek dm,1989271814997209295,,IndiHome,tr,,0,1,0,https://x.com/undefined/status/1989271814997209295,2150739331,,1989266475652415646
1989266475652415646,Fri Nov 14 11:03:38 +0000 2025,1,@IndiHome sudah 2 hari down masih tidak ada kejelasan,1989288105854251030,,IndiHome,in,,0,1,0,https://x.com/undefined/status/1989288105854251030,1382272469117988865,,1989266475652415646
1989266475652415646,Fri Nov 14 11:23:54 +0000 2025,0,@IndiHome Cek DM min,1989293206060835075,,IndiHome,in,,0,1,0,https://x.com/undefined/status/1989293206060835075,1445603870713864196,,1989266475652415646
1989266475652415646,Fri Nov 14 09:50:30 +0000 2025,0,@IndiHome Cek dm min,1989269701797826731,,IndiHome,in,,0,1,0,https://x.com/undefined/status/1989269701797826731,267077123,,1989266475652415646
1989266475652415646,Fri Nov 14 11:17:47 +0000 2025,0,@IndiHome cek dm,1989291665832690043,,IndiHome,tr,,0,1,0,https://x.com/undefined/status/1989291665832690043,1144505496780414977,,1989266475652415646
1989266475652415646,Fri Nov 14 14:59:19 +0000 2025,0,@IndiHome Udah dari rabu Internet los apaan,1989347418664796530,,IndiHome,in,,0,1,0,https://x.com/undefined/status/1989347418664796530,71735563,,1989266475652415646
1989266475652415646,Fri Nov 14 11:00:00 +0000 2025,0,@agungplaksono Maaf Kak Agung . Nala cek DM nya udah dibales yuk lanjut interaksinya disana,1989287192246755527,,agungplaksono,in,,0,0,0,https://x.com/undefined/status/1989287192246755527,1075673058931806208,,1989266475652415646
1989266475652415646,Fri Nov 14 10:34:15 +0000 2025,0,@IndiHome Cek lagi jawaban ama ptanyaan ga nyambung min ,1989280711241810221,,IndiHome,in,,0,1,0,https://x.com/undefined/status/1989280711241810221,267077123,,1989266475652415646
1989266475652415646,Sat Nov 15 07:32:56 +0000 2025,3,@IndiHome bacot,1989597469106135260,,IndiHome,en,,0,1,0,https://x.com/undefined/status/1989597469106135260,1203390308869758976,,1989266475652415646
1989266475652415646,Fri Nov 14 18:40:26 +0000 2025,1,@IndiHome kak??????? udah 1bulanan ini gila kali yaa https://t.co/MHgzJ09d2C,1989403065955537358,https://pbs.twimg.com/media/G5vHd_BbkAMRDdF.png,IndiHome,in,,0,1,0,https://x.com/undefined/status/1989403065955537358,1961280042467823616,,1989266475652415646
1989266475652415646,Fri Nov 14 11:58:47 +0000 2025,0,@OBacotku Hii maaf Kak @OBacotku Nala cek DM nya udah direspon. Coba di cek lagi ya️-Nala,1989301983992218107,,OBacotku,in,,0,0,0,https://x.com/undefined/status/1989301983992218107,1075673058931806208,,1989266475652415646
1989266475652415646,Fri Nov 14 10:33:17 +0000 2025,0,@IndiHome Cek dm min,1989280467741544821,,IndiHome,in,,0,1,0,https://x.com/undefined/status/1989280467741544821,1214695724736081920,,1989266475652415646
1989266475652415646,Fri Nov 14 11:17:35 +0000 2025,0,@IndiHome Cek dm kak,1989291616805511610,,IndiHome,in,,0,1,0,https://x.com/undefined/status/1989291616805511610,1709080077542244352,,1989266475652415646
1989266475652415646,Fri Nov 14 11:48:13 +0000 2025,0,@Pabloramando Done Kak @Pabloramando ️-Nala,1989299325768204608,,Pabloramando,und,,0,0,0,https://x.com/undefined/status/1989299325768204608,1075673058931806208,,1989266475652415646
1989266475652415646,Fri Nov 14 23:56:35 +0000 2025,0,@giselavi_ Huhu maaf banget ya Kak Icel. Pau cek udah ada penanganan terkait kendalanya lewat DM ya. Apa sekarang udah aman aja jaringannya? -Pau,1989482624319193194,,giselavi_,in,,0,0,0,https://x.com/undefined/status/1989482624319193194,1075673058931806208,,1989266475652415646
1989266475652415646,Fri Nov 14 23:24:14 +0000 2025,1,@VoidsentO Siap Kak @VoidsentO Pau cek DM kakak udah dibalas ya dan udah ada pleaporan juga terkait kendalanya. Mohon ditunggu prosesnya ya-Pau,1989474484559225050,,VoidsentO,in,,0,0,0,https://x.com/undefined/status/1989474484559225050,1075673058931806208,,1989266475652415646
1989266475652415646,Fri Nov 14 11:59:42 +0000 2025,0,@RohanKim87157 Boleh Kak Kim ️-Nala,1989302214960263324,,RohanKim87157,in,,0,0,0,https://x.com/undefined/status/1989302214960263324,1075673058931806208,,1989266475652415646
1989266475652415646,Fri Nov 14 10:34:08 +0000 2025,0,@Teguh_Suroboyo @Teguh_Suroboyo Minta maaf sekali lagi ya Kakak udah bikin kurang nyaman. Kakak boleh komentarnya dihapus dan dilanjutkan interaksinya lewat DM agar kendala jaringannya dapat dibantu lebih lanjut ya. Makasih -Zizi,1989280681332191419,,Teguh_Suroboyo,in,,0,0,0,https://x.com/undefined/status/1989280681332191419,1075673058931806208,,1989266475652415646
1989266475652415646,Fri Nov 14 10:25:27 +0000 2025,0,@Teguh_Suroboyo @Teguh_Suroboyo Halo Kakak maaf Zizi saranin postingannya dihapus karena ada data pribadi yang ditakutkan dapat disalah gunakan. Boleh Kakak infoin ke DM nomor IndiHome sama nama pemiliknya agar bisa dapat dibantu cek dengan aman dan nyaman ya. Makasih -Zizi,1989278498104742366,,Teguh_Suroboyo,in,,0,1,0,https://x.com/undefined/status/1989278498104742366,1075673058931806208,,1989266475652415646
1989266475652415646,Fri Nov 14 13:10:07 +0000 2025,0,@randiafrinal04 @randiafrinal04 Maaf kak Randi Jaringannya kenapa Kak? Agak kurang stabil ya? Gea akan bantu cek kendala Jaringan IndiHomenya yuk bisa hubungi Gea lagi melalui DM. Gea tungguin ya Kak . Makasih -Gea,1989319938897756182,,randiafrinal04,in,,0,0,0,https://x.com/undefined/status/1989319938897756182,1075673058931806208,,1989266475652415646
1989266475652415646,Fri Nov 14 10:51:33 +0000 2025,0,@teguhsuroboyo @TelkomIndonesia Mohon maaf Kak @teguhsuroboyo. Untuk kendala jaringannya Remi cek saat ini udah ada interaksi di DM ditunggu balesan selanjutnya di DM ya. Makasih -Remi,1989285065185230885,,teguhsuroboyo,in,,0,0,0,https://x.com/undefined/status/1989285065185230885,1075673058931806208,,1989266475652415646
1989266475652415646,Fri Nov 14 11:57:31 +0000 2025,0,@HearthIy Okai Kak Jae -Nala,1989301666391449844,,HearthIy,tl,,0,0,0,https://x.com/undefined/status/1989301666391449844,1075673058931806208,,1989266475652415646
1989266475652415646,Fri Nov 14 11:12:32 +0000 2025,0,@Vcaerunisa Hi Kak @Vcaerunisa. Maaf sebelumnya udah ada tiket pelaporannya belum? Kalau udah share ke DM yuk biar Nala bantu percepatan penanganannya -Nala,1989290348523491695,,Vcaerunisa,in,,0,0,0,https://x.com/undefined/status/1989290348523491695,1075673058931806208,,1989266475652415646
1989266475652415646,Fri Nov 14 15:01:59 +0000 2025,0,@Haliems24 Maafin Kak @Haliems24. Remi cek saat ini udah ada interaksi di DM boleh lanjutkan dulu interaksinya di DM biar segera dibantu follow up atau penanganan lebih lanjut ya. Makasih -Remi,1989348089929543749,,Haliems24,in,,0,0,0,https://x.com/undefined/status/1989348089929543749,1075673058931806208,,1989266475652415646
1989266475652415646,Fri Nov 14 11:50:18 +0000 2025,0,@ryoyoy_ Hi Kak Rio. Nala cek kendala jaringannya udah dibantu pelaporan. Diupayakan segera normal lagi ya -Nala,1989299852769984610,,ryoyoy_,in,,0,0,0,https://x.com/undefined/status/1989299852769984610,1075673058931806208,,1989266475652415646
1989266475652415646,Fri Nov 14 10:23:20 +0000 2025,0,@Teguh_Suroboyo @Teguh_Suroboyo Kak Teguh maaf banget jadi engga nyaman ya Mohon berkenan hapus tweetnya dan konfirmasiin nomor internet dan atas namanya via DM yuk biar dibantu cek jaringannya dan privasi datanya terjaga :) -Vioni,1989277963733680135,,Teguh_Suroboyo,in,,0,0,0,https://x.com/undefined/status/1989277963733680135,1075673058931806208,,1989266475652415646
1989266475652415646,Fri Nov 14 11:08:00 +0000 2025,0,@hugtea_ Done Kak @hugtea_ -Nala,1989289205865099776,,hugtea_,und,,0,0,0,https://x.com/undefined/status/1989289205865099776,1075673058931806208,,1989266475652415646
1989266475652415646,Sat Nov 15 07:48:40 +0000 2025,0,@kittendfuzz Kak. Ada yang bisa Zepi bantu? Kalo Kakak ada pertanyaan atau kendala mengenai produk layanan IndiHome Yuk colek rekan Zepi di DM biar dibantu lebih detailnya dengan infokan Nomor IndiHome ya-Zepi,1989601431012143524,,kittendfuzz,in,,0,0,0,https://x.com/undefined/status/1989601431012143524,1075673058931806208,,1989266475652415646
1989266475652415646,Fri Nov 14 10:16:54 +0000 2025,0,@nadiapridayanti Kak @nadiapridayanti Vioni cek DMnya udah dibales nih. Bisa konfirmasiin lagi di DM -Vioni,1989276344707121311,,nadiapridayanti,in,,0,0,0,https://x.com/undefined/status/1989276344707121311,1075673058931806208,,1989266475652415646
1989266475652415646,Fri Nov 14 10:07:01 +0000 2025,0,@agungplaksono Replied yaa Kak Agung Lanjut di DM yuk :) -Vioni,1989273859695264230,,agungplaksono,in,,0,1,0,https://x.com/undefined/status/1989273859695264230,1075673058931806208,,1989266475652415646
